SampleDate,SITEID,SampleTime,SiteDescription,Latitude,Longitude,SampleID,Site,PFBA,PFMPA,3:3 FTCA,PFPeA,PFMBA,4:2 FTS,NFDHA,PFHxA,PFBS,HFPO-DA,5:3 FTCA,PFEESA,PFHpA,PFPeS,ADONA,6:2 FTS,PFOA,PFHxS,7:3 FTCA,PFNA,PFHpS,8:2 FTS,N-MeFOSAA,PFDA,N-EtFOSAA,PFOS,PFUnDA,9Cl-PF3ONS,PFNS,PFDoDA,PFOSA,PFDS,PFTrDA,11Cl-PF3OUdS,PFTeDA,PFDoDS,N-MeFOSE,N-MeFOSA,N-EtFOSE,N-EtFOSA,CL,COND25,DEPTH,DO,FIELD_NO3,PH,FLOW,NH3_N,OP,OX_N,SCA,SK,SMG,SNA,SO4,STAGE,WTEMP,TSS,TALK,DOC,ORP,PALK,SECCHI,TDN,TDS,TOC,TP,TSP,TN,TURB,PPT_7D,PPT_30D,PPT_90D,PPT_MAX1D_30D,WET_DAYS_30D,DRY_SPELL_30D,HEAVY_RAIN_DAYS_7D_10MM,HEAVY_RAIN_DAYS_7D_25MM,HEAVY_RAIN_DAYS_30D_10MM,HEAVY_RAIN_DAYS_30D_25MM,HEAVY_RAIN_DAYS_30D_P90,TMEAN_30D,TMEAN_90D,GDD_90D,HEAT_DAYS_30D,VPDMAX_MEAN_7D,VPDMAX_MEAN_30D,VPDMIN_MEAN_30D,VPDMAX_MAX_30D,HIGH_VPD_DAYS_30D,VPD_CONTRAST_7D_30D,ARIDITY_PROXY_30D,MONTH,GROWING_SEASON,PPT_DAY,TMEAN_DAY,TMAX_DAY,TMIN_DAY,VPDMAX_DAY,VPDMIN_DAY,VPDMEAN_DAY,Developed_1KM,Forest_1KM,Agriculture_1KM,Wetlands_1KM,Water_1KM,Barren_1KM,Shrubland_1KM,Grassland_1KM,Developed_2KM,Forest_2KM,Agriculture_2KM,Wetlands_2KM,Water_2KM,Barren_2KM,Shrubland_2KM,Grassland_2KM,Date
6/16/2025,S34,8:50:00 AM,Broad Run at Bradley Forest,38.697913,-77.484825,25-1760,PF04,14.07,0.82,0,0,0,0,0,4.05,2.8,0,0,0,3.03,0,0,0,0,1.97,0,0,0,0,0,0,0,4.46,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,27.3,157,,,,6.8,,0.12,0.02,0.17,14,2.85,4.75,14.5,5.85,,20,51.7,,,,,,,,,,,,,57.76,134.82,345.24,31.74,12,6,3,1,6,1,6,20.07,17.02444444,662.1,1,20.06285714,17.686,0.968,30.18,3,2.376857143,7.622978627,6,1,41.16,18.7,20.4,17,2.2,0.13,1.165,27.85571142,53.965073,10.392213,7.300314916,0.085886058,0,0.343544231,0.057257372,26.77176639,52.81261197,9.602293085,9.494804729,0.680759584,0.028663561,0.537441777,0.071658904,6/16/2025
7/9/2025,S34,9:11:00 AM,Broad Run at Bradley Forest,38.697913,-77.484825,25-1917,PF04,8.3,0.1,0,5.25,0.05,0,0,4.33,3.85,0,0,0,2.02,0.13,0.03,0.43,6.06,1.27,0,1.4,0.13,0.06,0,0.74,0,3.91,0.22,0,0,0,0,0,0,0,0,0,0.45,0,0.5,0,29.6,245,,7.42,,7.4,,0.03,<0.01,0.3,18.8,2,6.17,19.2,11.5,,27.1,6,,,,,,,,,,,,,24.68,237.53,471.87,46.72,12,5,1,0,9,4,9,25.63666667,20.44222222,947.1,14,24.41857143,21.247,0.576333333,34.92,10,3.171571429,11.17946063,7,1,3.31,29,35.4,22.6,28.87,0.35,14.61,27.85571142,53.965073,10.392213,7.300314916,0.085886058,0,0.343544231,0.057257372,26.77176639,52.81261197,9.602293085,9.494804729,0.680759584,0.028663561,0.537441777,0.071658904,7/9/2025
8/13/2025,S34,12:30PM,Broad Run at Bradley Forest,38.697913,-77.484825,25-2378,PF04,8.8,0.11,0,6.32,0,0,0,4.96,5,0,0,0,2.59,0,0,0,5.31,1.71,0,1.55,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,340,,7.24,,7.6,,0.03,<0.01,0.02,35.4,2.4,10.3,29.2,38.9,,26.2,5.6,,,,,,,,,,,,,0,84.15,443.11,43.89,8,11,0,0,2,1,2,25.60333333,23.90555556,1251.5,11,20.30285714,21.17933333,0.565,28.31,5,-0.87647619,3.97321288,8,1,0,27.3,32.2,22.3,20.06,0.46,10.26,27.85571142,53.965073,10.392213,7.300314916,0.085886058,0,0.343544231,0.057257372,26.77176639,52.81261197,9.602293085,9.494804729,0.680759584,0.028663561,0.537441777,0.071658904,8/13/2025
9/9/2025,S34,10:00:00 AM,Broad Run at Bradley Forest,38.697913,-77.484825,25-2704,PF04,9.5,,,8.22,0.05,,,5.67,5.02,,,,3.09,,,,7.95,1.73,,2.23,,,,,,3.25,,,,,,,,,,,,,,0.1,51.9,430,,6.89,,7.4,,0.01,<0.01,<0.01,55.3,2.33,15.1,39.5,85.8,,20.5,12.1,,,,,,,,,,,,,4.5,22.13,360.97,13.3,5,13,0,0,1,0,1,22.42666667,24.78888889,1331,5,23.89857143,21.20333333,0.777666667,31.06,4,2.695238095,1.04370382,9,1,0,16.4,24.6,8.2,21.02,0.42,10.72,27.85571142,53.965073,10.392213,7.300314916,0.085886058,0,0.343544231,0.057257372,26.77176639,52.81261197,9.602293085,9.494804729,0.680759584,0.028663561,0.537441777,0.071658904,9/9/2025
10/6/2025,S34,10:45,Broad Run at Bradley Forest,38.697913,-77.484825,25-2991,PF04,11.8,0.22,0,6.84,0.1,0,0,5.67,3.94,0,0,0,3.22,0,0.09,0,6.33,2.05,0,1.56,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1,382,,7.85,,7.4,,0.01,<0.01,0.01,48.1,2.64,12.3,34.6,67.6,,19.8,6,88.2,,,0,,,,,,,,,0,52.77,187.17,22.96,7,7,0,0,2,0,3,20.43666667,23.15666667,1184.1,1,17.21285714,18.28833333,0.801333333,31.15,6,-1.07547619,2.885446095,10,1,0,18.8,27.4,10.3,23.88,0.56,12.22,27.85571142,53.965073,10.392213,7.300314916,0.085886058,0,0.343544231,0.057257372,26.77176639,52.81261197,9.602293085,9.494804729,0.680759584,0.028663561,0.537441777,0.071658904,10/6/2025
10/9/2025,S35,10:50:38 AM,Occoquan Reservoir Near Dam Bottom,38.6962667,-77.2828833,25-3112,RE02B,19.09,1.55,0,17.64,0.42,0,0,12.82,7.46,0,0,0,4.83,0,0.07,0,8.45,2.25,0,2.75,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,320,53,0.19,0.11,6.6,,1.64,<0.01,0.64,32.8,6.88,6.72,28.7,34.5,,20.6,6.8,92,6.9,432,0,,2.35,,7.4,0.05,0.02,2.58,12.2,2,55.47,206.47,24.5,9,9,0,0,1,0,1,20.16333333,22.72444444,1145.2,0,16.14,15.193,1.086333333,27.67,1,0.947,3.651023498,10,1,0.37,14.9,21.9,7.9,13.18,1.3,7.24,22.32091691,49.65616046,0.028653295,0.601719198,18.7965616,3.094555874,1.977077364,3.524355301,41.40205003,39.10830765,0.229374238,0.422908752,7.347143574,8.243136693,1.4192531,1.827825962,10/9/2025
10/9/2025,S35,10:37,Occoquan Reservoir Near Dam Surface,38.6962667,-77.2828833,25-3098,RE02S,20.22,1.67,0,15.71,0.49,0,0,13.45,6.47,0,0,0,5.72,0.34,0.07,0,13.63,1.8,0,2.57,0,0,0,2.18,0,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,346,1,3.1,1.33,7,,0.15,<0.01,1.49,34.4,7.43,6.95,30.4,44.5,,22.1,3.1,76.1,5.4,430,0,40,1.73,,5.9,0.02,<0.01,1.93,3.5,2,55.47,206.47,24.5,9,9,0,0,1,0,1,20.16333333,22.72444444,1145.2,0,16.14,15.193,1.086333333,27.67,1,0.947,3.651023498,10,1,0.37,14.9,21.9,7.9,13.18,1.3,7.24,22.32091691,49.65616046,0.028653295,0.601719198,18.7965616,3.094555874,1.977077364,3.524355301,41.40205003,39.10830765,0.229374238,0.422908752,7.347143574,8.243136693,1.4192531,1.827825962,10/9/2025
10/23/2025,S35,9:33,Occoquan Reservoir Near Dam Bottom,38.6962667,-77.2828833,25-3288,RE02B,25.54,2.18,0,22.02,0.66,0,0,13.16,7.81,0,0,0,5.14,0,0,0,9.92,2.26,0,2.74,0,0,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,438,53,3.47,1.9,7.2,,0.16,<0.01,2.14,41.7,8.76,7.99,36.3,59.8,,18.5,8.1,97.5,5.1,433,0,,2.31,,6,0.04,<0.01,2.57,7.5,8.22,32.84,180.66,7.76,7,9,0,0,0,0,0,17.34666667,20.77555556,969.8,0,15.83,13.396,1.024333333,19.26,0,2.434,2.451478053,10,1,0,13.2,19.6,6.7,16.5,1.22,8.86,22.32091691,49.65616046,0.028653295,0.601719198,18.7965616,3.094555874,1.977077364,3.524355301,41.40205003,39.10830765,0.229374238,0.422908752,7.347143574,8.243136693,1.4192531,1.827825962,10/23/2025
10/23/2025,S35,9:23:08 AM,Occoquan Reservoir Near Dam Surface,38.6962667,-77.2828833,25-3274,RE02S,23.52,1.92,0,19.75,0.52,0,0,12.11,8,0,0,0,4.41,0.34,0,0,7.99,2.33,0,2.67,0,0,0,1.48,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6,362,1,4.27,1.55,7.2,,0.02,<0.01,1.7,35.9,7.59,7.16,31.2,47.9,,18.9,3.9,101.1,5.3,433,0,38,2.01,,6.8,0.03,<0.01,2.28,3.5,8.22,32.84,180.66,7.76,7,9,0,0,0,0,0,17.34666667,20.77555556,969.8,0,15.83,13.396,1.024333333,19.26,0,2.434,2.451478053,10,1,0,13.2,19.6,6.7,16.5,1.22,8.86,22.32091691,49.65616046,0.028653295,0.601719198,18.7965616,3.094555874,1.977077364,3.524355301,41.40205003,39.10830765,0.229374238,0.422908752,7.347143574,8.243136693,1.4192531,1.827825962,10/23/2025
7/25/2025,S36,10:47:12 AM,Occoquan Reservoir Near Dam Surface,38.6962667,-77.3883333,25-2107,RE02,10.9,0.15,0,5.12,0.04,0,0,4.19,2.62,0,0,0,1.98,0,0,0.36,5.62,1.16,0,0.92,0.14,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,130,1,8.77,0.16,7.4,,0.02,<0.01,0.13,12.2,3.31,3.51,12.9,8.26,,28.1,6.9,42.6,8.2,425,0,27,0.71,102,8.7,0.05,<0.01,1.22,6,3.07,156.37,536.85,33.05,12,5,0,0,5,3,5,26.95333333,22.72333333,1145.1,16,21.23,21.58633333,1.033,36.58,6,-0.356333333,7.243935206,7,1,0,26.8,31.8,21.8,21.49,1.42,11.455,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,7/25/2025
7/25/2025,S36,11:16:39 AM,Occoquan Reservoir Near Dam Bottom,38.6962667,-77.3883333,25-2122,RE02,11.73,0.29,0,6.73,0.1,0,0,6.01,3.33,0,0,0,2.53,0.26,0,0.79,6.58,1.77,0,1.71,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3,255,57,3.64,0.73,6.4,,0.18,0.02,0.63,21.1,3.77,5.53,22.7,14.2,,18.5,6.6,58.9,7.9,433,0,,1.28,,7.9,0.05,0.02,1.32,8.6,3.07,156.37,536.85,33.05,12,5,0,0,5,3,5,26.95333333,22.72333333,1145.1,16,21.23,21.58633333,1.033,36.58,6,-0.356333333,7.243935206,7,1,0,26.8,31.8,21.8,21.49,1.42,11.455,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,7/25/2025
8/13/2025,S36,10:02:47AM,Occoquan Reservoir Near Dam Bottom,38.6962667,-77.3883333,25-2410,RE02,11.35,0.3,0,7.56,0.09,0,0,5.7,3.83,0,0,0,3.08,0,0,0.84,8.37,2.17,0,2.09,0,0,0,0.91,0,4.07,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,94.14,410.99,35.16,7,11,0,0,3,2,3,25.59666667,23.90777778,1251.7,10,19.42571429,20.45066667,0.987333333,28.22,4,-1.024952381,4.603272917,8,1,0,27.3,31.7,22.9,18.47,1.16,9.815,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,8/13/2025
8/13/2025,S36,9:50:19AM,Occoquan Reservoir Near Dam Surface,38.6962667,-77.3883333,25-2396,RE02,12.77,0.5,0,8.27,0.15,0,0,6.22,3.73,0,0,0,3.01,0,0,0,8.09,1.49,0,2.22,0,0,0,0.81,0,4.06,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,22.2,176,1,8.91,0.38,7.6,,<0.01,<0.01,0.26,16.5,3.82,4.2,16.1,13.3,,27.5,5,46.5,7.1,426,0,35,0.71,119,7.3,0.04,0.01,1.03,4.2,0,94.14,410.99,35.16,7,11,0,0,3,2,3,25.59666667,23.90777778,1251.7,10,19.42571429,20.45066667,0.987333333,28.22,4,-1.024952381,4.603272917,8,1,0,27.3,31.7,22.9,18.47,1.16,9.815,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,8/13/2025
8/28/2025,S36,10:22:04 AM,Occoquan Reservoir Near Dam Bottom,38.6962667,-77.3883333,25-2630,RE02B,9.46,0.36,0,6.26,0.1,0,0,4.8,3.41,0,0,0,2.37,0,0,0,3.98,1.81,0,1.76,0,0,0,1.38,0,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,206,55,0.31,0.48,6.3,,0.3,0.02,0.43,18.3,3.61,4.87,19.5,10.2,,21.4,6.2,53.4,7.4,431,0,,1.02,,7.6,0.12,0.05,1.22,10.8,1.52,36.9,349.16,13.77,6,12,0,0,2,0,1,23.93,24.85777778,1337.2,7,18.01714286,18.99333333,1.059,28.51,4,-0.976190476,1.942786943,8,1,0,19.6,25.7,13.4,21.91,1.59,11.75,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,8/28/2025
8/28/2025,S36,10:07:00 AM,Occoquan Reservoir Near Dam Surface,38.6962667,-77.3883333,25-2616,RE02S,11.36,0.44,0,8.6,0.15,0,0,6.91,3.84,0,0,0,2.72,0,0,0,6.59,1.87,1.51,2.06,0,0,0,1.65,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,188,1,7.53,0.26,7.2,,0.01,<0.01,0.19,18.2,4.03,4.59,17.5,14.1,,26,5.2,50.2,6.6,427,0,31,0.55,123,7.9,0.03,0.02,0.87,3.5,1.52,36.9,349.16,13.77,6,12,0,0,2,0,1,23.93,24.85777778,1337.2,7,18.01714286,18.99333333,1.059,28.51,4,-0.976190476,1.942786943,8,1,0,19.6,25.7,13.4,21.91,1.59,11.75,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,8/28/2025
9/11/2025,S36,9:59:00 AM,Occoquan Reservoir Near Dam Bottom,38.6962667,-77.3883333,25-2811,RE02B,8.85,0.27,,6.26,0.07,,,4.89,3.38,,,,2.51,,,0.52,6.11,1.44,,2.04,,,,1.2,,4.7,,,,,,,,,,,,,,,28.3,255,55,0.1,0.08,6.8,,0.78,0.01,0.02,19.3,3.96,5,16.6,8.97,,20.6,14.8,65.7,7.7,432,0,,1.31,,9,0.16,0.06,1.44,19.7,16.22,38.83,336.76,10.03,7,13,0,0,1,0,0,22.18333333,24.67111111,1320.4,4,23.07714286,20.268,1.212333333,28.72,3,2.809142857,1.915827906,9,1,3.31,18,20.8,15.3,5.57,0.69,3.13,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,9/11/2025
9/11/2025,S36,9:46:00 AM,Occoquan Reservoir Near Dam Surface,38.6962667,-77.3883333,25-2797,RE02S,14.84,0.89,,12.71,0.18,,,10.05,5.45,,,,3.22,,,,6.73,2.29,,2.47,,,,0.41,,5.82,,,,,,,,,,,,,,,31.5,246,1,4.23,0.71,7,,0.07,<0.01,0.58,24,5.11,5.54,21.7,23.7,,24,3.2,59.7,6,429,0,46,1.08,169,6.6,0.04,0.02,1.4,2.8,16.22,38.83,336.76,10.03,7,13,0,0,1,0,0,22.18333333,24.67111111,1320.4,4,23.07714286,20.268,1.212333333,28.72,3,2.809142857,1.915827906,9,1,3.31,18,20.8,15.3,5.57,0.69,3.13,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,9/11/2025
10/2/2025,S36,10:32:52 AM,Occoquan Reservoir Near Dam Bottom,38.6962667,-77.3883333,25-3016,RE02B,14.03,1.01,0,11.78,0.25,0,0,9.16,5.8,0,0,0,3.58,0,0,0.36,6.9,1.96,0,2.13,0,0,0,2.77,0,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,279,52,0.05,0.2,6.8,,1.83,0.03,0.33,29.6,6.13,6.33,26.9,26.6,,20.8,9.4,84.2,7.5,431,0,,2.26,,7.9,0.1,0.04,2.46,26.9,15.43,68.04,210.89,23.94,8,5,0,0,1,0,1,20.96333333,23.55111111,1219.6,1,12.31,17.728,1.018333333,29.37,2,-5.418,3.83799639,10,1,0,16.3,23.9,8.6,19.84,0.88,10.36,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,10/2/2025
10/2/2025,S36,10:10:00 AM,Occoquan Reservoir Near Dam Surface,38.6962667,-77.3883333,25-3002,RE02S,16.29,1.48,0,15.58,0.4,0,0,11.39,6.92,0,0,0,3.95,0,0,0.09,11.92,2.18,0,2.3,0,0,0,1.13,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4,310,1,5.01,0.94,7.2,,0.06,<0.01,1.25,31.6,6.74,6.63,28.4,36,,23.3,2.8,66.1,5.7,429,0,44,1.68,,5.8,0.02,0.02,1.79,2.3,15.43,68.04,210.89,23.94,8,5,0,0,1,0,1,20.96333333,23.55111111,1219.6,1,12.31,17.728,1.018333333,29.37,2,-5.418,3.83799639,10,1,0,16.3,23.9,8.6,19.84,0.88,10.36,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,10/2/2025
2/1/2024,S37,17:00,Occoquan High Dam,38.6938889,-77.2772222,24-0212,ST01,0.11,-0.51,0,2.85,-0.81,-0.67,-0.97,2.37,1.94,-0.87,-10.87,-0.7,1.31,-1.02,-1.12,8.31,3.26,1.44,-6.02,1.02,-0.15,0.55,0,0.45,0,1.64,-0.17,-1.62,-0.49,-0.09,0.09,-0.21,-0.47,-1.5,-0.55,0.09,-1.6,-0.3,-3.56,-0.32,46.2,242,,12.4,,6.9,1148,0.03,0.04,0.43,13.2,2.69,3.94,26,7.98,122.75,6.5,28.4,,,,,,,,,,,,,55.46,188.56,188.56,69.61,11,5,2,1,5,3,5,2.48,2.561290323,11.1,0,6.614285714,5.369666667,0.507666667,18.9,0,1.244619048,35.11577379,2,0,0.34,2.2,6.1,-1.8,2.65,0.17,1.41,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,2/1/2024
2/20/2024,S37,15:51,Occoquan High Dam,38.6938889,-77.2772222,24-0350,ST01,2.13,0.84,0,5.71,0.8,1.67,0.54,4.29,4.07,0.6,8.09,0.61,2.29,-0.77,1.2,4.59,4.35,2.03,0,1.32,0.63,1.13,0,0.14,0,1.98,0.18,0.08,0.4,0.11,0.08,0.24,0.96,0.84,0.24,0,1.44,-1.74,0,0,56.1,,,,,,,0.04,0.02,1.15,24.8,3.57,6.44,31.2,23,,,6.4,,,,,,,,,,,,,26.23,89.04,222.14,41.08,9,12,1,0,3,1,3,4.986666667,3.532,14.9,0,6.437142857,6.654333333,0.720333333,18.9,0,-0.217190476,13.3807544,2,0,0,2.8,9.2,-3.5,7.91,0.81,4.36,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,2/20/2024
4/15/2024,S37,10:15,Occoquan High Dam,38.6938889,-77.2772222,24-0796,ST01,6.16,0.52,0,0,0,0,0,4.7,3.64,2.08,0,0,2.11,-0.83,2.92,3.99,6.01,2.32,0,1.71,0,0,0,0.77,0,2.51,0,0,0,0,-0.2,0,0,0,0.62,0,0,0,0,0,26.3,195,,11.2,,7.5,233.4,0.03,<0.01,0.35,16.3,2.43,4.58,16.6,14,122.27,,4.9,,,,,,,,,,,,,9.9,115.08,305.77,25.13,9,7,0,0,5,1,5,10.75,7.411111111,111.9,0,17.00714286,12.43433333,1.331,23.13,0,4.572809524,9.255019704,4,1,0,19,28.2,9.7,28.34,3.08,15.71,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,4/15/2024
5/20/2024,S37,13:25,Occoquan High Dam,38.6938889,-77.2772222,24-1320,ST01,13.6,0.2,0,18.1,-0.27,0,0.49,13.3,5.5,0,0,0,4.7,0.04,-0.57,5.16,8.37,3.04,0,2.43,0.15,0,0,0.26,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,44.3,305,,11.1,,,502.3,0.02,<0.01,0.65,31.4,5.1,7.58,27.2,36.5,122.45,21.2,2.6,67.9,,,,,,,,,,,,29.92,93.92,292,21.13,11,8,1,0,3,0,3,16.78,12.67888889,349.1,2,9.414285714,13.964,1.182333333,31.63,5,-4.549714286,6.725866514,5,1,0,18.3,22.5,14.2,9.1,0.87,4.985,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,5/20/2024
6/18/2024,S37,11:23,Occoquan High Dam,38.6938889,-77.2772222,24-1745,ST01,22.06,2.72,0,0,1.32,0,2.53,14.6,9.03,0,0,0,5.5,0.16,3.32,5.94,13.71,2.2,0,2.48,0.35,0,0,1.37,0,6.96,0,0,0,0.31,0,0,0,0,0,0,3.17,0,0,0,,358,,10,,,0,,,,,,,,,121.8,26.8,,,,,,,,,,,,,,2.13,90.06,287.13,27.35,8,8,0,0,3,1,3,21.82333333,16.79666667,652.3,0,20.79714286,18.413,1.703666667,27.43,2,2.384142857,4.891109542,6,1,0,26.3,31.3,21.3,19.64,4.64,12.14,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,6/18/2024
7/15/2024,S37,9:30,Occoquan High Dam,38.6938889,-77.2772222,24-2127,ST01,14.43,2.35,0,18.92,1.16,0,0,15.62,8.06,-0.08,0,0,5.97,0.19,1.88,2.11,7.93,2.22,0,2.87,0.34,0,0,1.24,0,8.14,0,1.61,0,0,0.46,-0.76,0,0,0,0,4.11,0,5.52,0.77,47.1,258,,13.3,,,0,0.02,0.01,0.91,36.2,6.49,8.22,30.8,40.5,121.03,31,3.2,76.7,,,,,,,,,,,,30.85,51.46,222.34,16.59,6,11,2,0,3,0,3,26.46666667,21.59111111,1045.5,17,26.54142857,26.18933333,3.324666667,36.64,16,0.352095238,1.964922106,7,1,0,30.1,36,24.2,40.12,4.36,22.24,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,7/15/2024
8/21/2024,S37,12:45,Occoquan High Dam,38.6938889,-77.2772222,24-2442,ST01,17.32,2.5,0,24.98,1.73,0,0,19.36,8.39,1.9,0,0,5.64,1.29,2.5,5.88,11.6,3.14,-3.93,3.75,0.81,0,0,0.62,0.67,9.22,1.73,0,0,0.26,0.93,0,0,0,0,0,9.6,0,0,0,,276,,9.86,,,0,0.07,<0.01,1.65,42.3,8.94,8.82,35.8,,121.32,26.9,5.9,77.4,,,,,,,,,,,,5.53,96.54,233.71,36.58,12,5,0,0,2,1,2,25.72333333,25.20555556,1368.5,10,20.07,21.532,2.04,38.47,10,-1.462,4.483559354,8,1,0,17.3,22.9,11.7,15.59,2.75,9.17,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,8/21/2024
9/16/2024,S37,13:30,Occoquan High Dam,38.6938889,-77.2772222,24-2905,ST01,24.83,3.16,0,26.57,1.77,0,0,18.61,9.51,0,0,0,6.43,0,3.03,3.25,17.63,3.49,0,4.52,0,0,0,0,0,9.68,0,0,0,0,0,0,0,0,0,0,10.38,0,11.24,0,48.8,190,,3.9,,,0,0.27,<0.01,1.65,41,7.99,8.41,32.8,53,121.32,23.6,2.4,73.2,,,,,,,,,,,,0,62.75,211.84,42.79,6,13,0,0,1,1,1,21.8,24.95222222,1345.7,4,22.03142857,19.446,1.467666667,35.99,5,2.585428571,3.226884706,9,1,0,21,27.2,14.7,19.22,1.6,10.41,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,9/16/2024
10/21/2024,S37,13:30,Occoquan High Dam,38.6938889,-77.2772222,24-3365,ST01,28.93,3.19,44.74,21.59,2.36,0,0,16.81,7.67,0,0,0,5.89,1.17,3.49,4.73,11.23,2.66,0,4.18,0,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,9.66,0,9.12,0.53,47.4,345,,5.76,,,,0.01,<0.01,1.89,41.9,8.33,8.61,31.8,57.9,,17.9,3.8,76.5,,,,,,,,,,,,0,63.73,241.33,16.86,9,18,0,0,1,0,1,17.40333333,21.42888889,1030.1,0,14.53142857,11.33766667,0.746333333,22.79,0,3.193761905,5.621086055,10,1,0,14.5,24.1,4.9,22.44,0.52,11.48,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,10/21/2024
